 YYYY DOY   AU     ELAT   ELON    HG_LAT  HG_LON  HGI_LON
 2018 110  0.720   0.74   89.49   -0.94  229.02   13.45
 2018 111  0.720   0.84   91.11   -1.05  216.44   15.07
 2018 112  0.720   0.93   92.72   -1.15  203.87   16.68
 2018 113  0.719   1.02   94.34   -1.26  191.30   18.30
 2018 114  0.719   1.11   95.96   -1.36  178.73   19.92
 2018 115  0.719   1.20   97.57   -1.46  166.16   21.53
 2018 116  0.719   1.29   99.19   -1.56  153.59   23.15
 2018 117  0.719   1.38  100.81   -1.66  141.02   24.77
 2018 118  0.719   1.47  102.43   -1.75  128.51   26.39
 2018 119  0.719   1.55  104.05   -1.85  115.95   28.01
 2018 120  0.719   1.64  105.67   -1.95  103.38   29.63
 2018 121  0.719   1.72  107.29   -2.04   90.81   31.25
 2018 122  0.719   1.80  108.91   -2.13   78.24   32.87
 2018 123  0.719   1.88  110.53   -2.22   65.68   34.49
 2018 124  0.719   1.96  112.16   -2.31   53.11   36.11
 2018 125  0.719   2.04  113.78   -2.39   40.55   37.73
 2018 126  0.719   2.12  115.40   -2.48   27.98   39.36
 2018 127  0.719   2.19  117.02   -2.56   15.42   40.98
 2018 128  0.719   2.26  118.65   -2.64    2.85   42.60
 2018 129  0.719   2.33  120.27   -2.72  350.29   44.23
 2018 130  0.718   2.40  121.89   -2.79  337.72   45.85
 2018 131  0.718   2.47  123.52   -2.87  325.16   47.47
 2018 132  0.718   2.54  125.14   -2.94  312.60   49.10
 2018 133  0.718   2.60  126.77   -3.01  300.04   50.72
 2018 134  0.718   2.66  128.39   -3.08  287.47   52.35
 2018 135  0.718   2.72  130.01   -3.14  274.91   53.97
 2018 136  0.718   2.77  131.64   -3.20  262.35   55.60
 2018 137  0.718   2.83  133.26   -3.26  249.79   57.22
 2018 138  0.718   2.88  134.89   -3.32  237.29   58.85
 2018 139  0.718   2.93  136.52   -3.37  224.73   60.48
 2018 140  0.718   2.98  138.14   -3.42  212.16   62.10
 2018 141  0.718   3.02  139.77   -3.47  199.60   63.73
 2018 142  0.718   3.07  141.39   -3.52  187.04   65.35
 2018 143  0.719   3.11  143.02   -3.56  174.48   66.98
 2018 144  0.719   3.14  144.64   -3.60  161.92   68.61
 2018 145  0.719   3.18  146.27   -3.63  149.36   70.23
 2018 146  0.719   3.21  147.89   -3.67  136.80   71.86
 2018 147  0.719   3.24  149.52   -3.70  124.24   73.49
 2018 148  0.719   3.27  151.15   -3.73  111.67   75.11
 2018 149  0.719   3.29  152.77   -3.75   99.11   76.74
 2018 150  0.719   3.31  154.40   -3.78   86.55   78.36
 2018 151  0.719   3.33  156.02   -3.79   73.99   79.99
 2018 152  0.719   3.35  157.65   -3.81   61.43   81.61
 2018 153  0.719   3.37  159.27   -3.82   48.87   83.24
 2018 154  0.719   3.38  160.89   -3.83   36.30   84.87
 2018 155  0.719   3.39  162.52   -3.84   23.74   86.49
 2018 156  0.719   3.39  164.14   -3.84   11.18   88.11
 2018 157  0.719   3.39  165.77   -3.84  358.61   89.74
 2018 158  0.719   3.39  167.39   -3.84  346.11   91.36
 2018 159  0.719   3.39  169.01   -3.84  333.55   92.99
 2018 160  0.719   3.39  170.63   -3.83  320.98   94.61
 2018 161  0.720   3.38  172.26   -3.82  308.42   96.23
 2018 162  0.720   3.37  173.88   -3.80  295.85   97.85
 2018 163  0.720   3.36  175.50   -3.78  283.29   99.48
 2018 164  0.720   3.34  177.12   -3.76  270.72  101.10
 2018 165  0.720   3.32  178.74   -3.74  258.16  102.72
 2018 166  0.720   3.30  180.36   -3.71  245.59  104.34
 2018 167  0.720   3.28  181.98   -3.68  233.02  105.96
 2018 168  0.720   3.25  183.60   -3.65  220.45  107.58
 2018 169  0.720   3.22  185.21   -3.62  207.88  109.20
 2018 170  0.720   3.19  186.83   -3.58  195.31  110.81
 2018 171  0.721   3.16  188.45   -3.54  182.74  112.43
 2018 172  0.721   3.12  190.06   -3.49  170.17  114.05
 2018 173  0.721   3.08  191.68   -3.44  157.60  115.66
 2018 174  0.721   3.04  193.29   -3.40  145.03  117.28
 2018 175  0.721   3.00  194.91   -3.34  132.46  118.89
 2018 176  0.721   2.95  196.52   -3.29  119.88  120.51
 2018 177  0.721   2.90  198.13   -3.23  107.31  122.12
 2018 178  0.721   2.85  199.75   -3.17   94.79  123.73
 2018 179  0.722   2.80  201.36   -3.11   82.22  125.34
 2018 180  0.722   2.74  202.97   -3.04   69.64  126.95
 2018 181  0.722   2.69  204.58   -2.98   57.06  128.56
 2018 182  0.722   2.63  206.19   -2.91   44.49  130.17
 2018 183  0.722   2.57  207.80   -2.84   31.91  131.78
 2018 184  0.722   2.50  209.40   -2.76   19.33  133.39
 2018 185  0.722   2.44  211.01   -2.69    6.75  135.00
 2018 186  0.722   2.37  212.62   -2.61  354.16  136.60
 2018 187  0.723   2.30  214.22   -2.53  341.58  138.21
 2018 188  0.723   2.23  215.83   -2.45  329.00  139.81
 2018 189  0.723   2.16  217.43   -2.36  316.41  141.41
 2018 190  0.723   2.08  219.03   -2.28  303.83  143.02
 2018 191  0.723   2.01  220.64   -2.19  291.24  144.62
 2018 192  0.723   1.93  222.24   -2.10  278.66  146.22
 2018 193  0.723   1.85  223.84   -2.01  266.07  147.82
 2018 194  0.724   1.77  225.44   -1.92  253.48  149.42
 2018 195  0.724   1.69  227.04   -1.82  240.89  151.02
 2018 196  0.724   1.61  228.64   -1.73  228.30  152.62
 2018 197  0.724   1.52  230.23   -1.63  215.71  154.21
 2018 198  0.724   1.44  231.83   -1.53  203.18  155.81
 2018 199  0.724   1.35  233.43   -1.43  190.59  157.41
 2018 200  0.724   1.26  235.02   -1.33  178.00  159.00
 2018 201  0.725   1.18  236.62   -1.23  165.41  160.59
 2018 202  0.725   1.09  238.21   -1.13  152.81  162.19
 2018 203  0.725   1.00  239.81   -1.03  140.22  163.78
 2018 204  0.725   0.91  241.40   -0.92  127.62  165.37
 2018 205  0.725   0.81  242.99   -0.82  115.03  166.96
 2018 206  0.725   0.72  244.58   -0.72  102.43  168.56
 2018 207  0.725   0.63  246.17   -0.61   89.83  170.15
 2018 208  0.725   0.54  247.76   -0.51   77.23  171.73
 2018 209  0.726   0.44  249.35   -0.40   64.64  173.32
 2018 210  0.726   0.35  250.94   -0.29   52.04  174.91
 2018 211  0.726   0.26  252.53   -0.19   39.44  176.50
 2018 212  0.726   0.16  254.12   -0.08   26.84  178.09
 2018 213  0.726   0.07  255.71    0.03   14.24  179.67
 2018 214  0.726  -0.03  257.30    0.13    1.64  181.26
 2018 215  0.726  -0.12  258.88    0.24  349.03  182.85
 2018 216  0.726  -0.21  260.47    0.35  336.43  184.43
 2018 217  0.726  -0.31  262.05    0.45  323.83  186.02
 2018 218  0.727  -0.40  263.64    0.56  311.23  187.60
 2018 219  0.727  -0.49  265.22    0.66  298.69  189.19
 2018 220  0.727  -0.59  266.81    0.77  286.08  190.77
 2018 221  0.727  -0.68  268.39    0.87  273.48  192.35
 2018 222  0.727  -0.77  269.98    0.97  260.87  193.94
 2018 223  0.727  -0.86  271.56    1.08  248.27  195.52
 2018 224  0.727  -0.95  273.14    1.18  235.66  197.10
 2018 225  0.727  -1.04  274.73    1.28  223.06  198.68
 2018 226  0.727  -1.13  276.31    1.38  210.45  200.27
 2018 227  0.727  -1.22  277.89    1.48  197.85  201.85
 2018 228  0.727  -1.31  279.47    1.58  185.24  203.43
 2018 229  0.728  -1.39  281.06    1.67  172.64  205.01
 2018 230  0.728  -1.48  282.64    1.77  160.03  206.59
 2018 231  0.728  -1.56  284.22    1.86  147.42  208.17
 2018 232  0.728  -1.64  285.80    1.95  134.82  209.75
 2018 233  0.728  -1.73  287.38    2.04  122.21  211.33
 2018 234  0.728  -1.81  288.96    2.13  109.60  212.92
 2018 235  0.728  -1.88  290.54    2.22   97.00  214.50
 2018 236  0.728  -1.96  292.12    2.31   84.39  216.08
 2018 237  0.728  -2.04  293.71    2.39   71.78  217.66
 2018 238  0.728  -2.11  295.29    2.47   59.18  219.24
 2018 239  0.728  -2.18  296.87    2.55   46.63  220.82
 2018 240  0.728  -2.26  298.45    2.63   34.03  222.40
 2018 241  0.728  -2.32  300.03    2.71   21.42  223.98
 2018 242  0.728  -2.39  301.61    2.78    8.81  225.56
 2018 243  0.728  -2.46  303.19    2.85  356.21  227.14
 2018 244  0.728  -2.52  304.77    2.92  343.60  228.73
 2018 245  0.728  -2.58  306.35    2.99  330.99  230.31
 2018 246  0.728  -2.64  307.93    3.06  318.39  231.89
 2018 247  0.728  -2.70  309.52    3.12  305.78  233.47
 2018 248  0.728  -2.76  311.10    3.18  293.18  235.05
 2018 249  0.728  -2.81  312.68    3.24  280.57  236.63
 2018 250  0.728  -2.86  314.26    3.29  267.97  238.22
 2018 251  0.728  -2.91  315.84    3.35  255.36  239.80
 2018 252  0.728  -2.96  317.42    3.40  242.76  241.38
 2018 253  0.728  -3.00  319.01    3.45  230.15  242.96
 2018 254  0.728  -3.04  320.59    3.49  217.55  244.55
 2018 255  0.728  -3.09  322.17    3.54  204.94  246.13
 2018 256  0.728  -3.12  323.75    3.58  192.34  247.71
 2018 257  0.728  -3.16  325.34    3.61  179.73  249.30
 2018 258  0.728  -3.19  326.92    3.65  167.13  250.88
 2018 259  0.728  -3.22  328.50    3.68  154.59  252.47
 2018 260  0.728  -3.25  330.09    3.71  141.99  254.05
 2018 261  0.728  -3.28  331.67    3.74  129.38  255.63
 2018 262  0.728  -3.30  333.26    3.76  116.78  257.22
 2018 263  0.728  -3.32  334.84    3.78  104.18  258.81
 2018 264  0.728  -3.34  336.43    3.80   91.58  260.39
 2018 265  0.728  -3.35  338.01    3.81   78.98  261.98
 2018 266  0.728  -3.37  339.60    3.83   66.38  263.56
 2018 267  0.728  -3.38  341.18    3.83   53.78  265.15
 2018 268  0.728  -3.39  342.77    3.84   41.17  266.74
 2018 269  0.727  -3.39  344.36    3.84   28.57  268.32
 2018 270  0.727  -3.39  345.94    3.84   15.97  269.91
 2018 271  0.727  -3.39  347.53    3.84    3.38  271.50
 2018 272  0.727  -3.39  349.12    3.84  350.78  273.09
 2018 273  0.727  -3.39  350.71    3.83  338.18  274.68
 2018 274  0.727  -3.38  352.29    3.82  325.58  276.27
 2018 275  0.727  -3.37  353.88    3.80  312.98  277.86
 2018 276  0.727  -3.36  355.47    3.78  300.38  279.45
 2018 277  0.727  -3.34  357.06    3.76  287.79  281.04
 2018 278  0.727  -3.32  358.65    3.74  275.19  282.63
 2018 279  0.727  -3.30  360.24    3.71  262.65  284.22
 2018 280  0.726  -3.28    1.83    3.69  250.06  285.81
 2018 281  0.726  -3.25    3.42    3.65  237.46  287.40
 2018 282  0.726  -3.23    5.01    3.62  224.87  288.99
 2018 283  0.726  -3.20    6.61    3.58  212.27  290.58
 2018 284  0.726  -3.16    8.20    3.54  199.68  292.18
 2018 285  0.726  -3.13    9.79    3.50  187.08  293.77
 2018 286  0.726  -3.09   11.38    3.45  174.49  295.36
 2018 287  0.726  -3.05   12.98    3.41  161.89  296.96
 2018 288  0.726  -3.01   14.57    3.35  149.30  298.55
 2018 289  0.725  -2.96   16.16    3.30  136.71  300.14
 2018 290  0.725  -2.91   17.76    3.25  124.11  301.74
 2018 291  0.725  -2.86   19.35    3.19  111.52  303.33
 2018 292  0.725  -2.81   20.95    3.13   98.93  304.93
 2018 293  0.725  -2.76   22.54    3.06   86.34  306.52
 2018 294  0.725  -2.70   24.14    3.00   73.75  308.12
 2018 295  0.725  -2.64   25.74    2.93   61.15  309.72
 2018 296  0.725  -2.58   27.33    2.86   48.56  311.31
 2018 297  0.724  -2.52   28.93    2.78   35.97  312.91
 2018 298  0.724  -2.46   30.53    2.71   23.38  314.51
 2018 299  0.724  -2.39   32.13    2.63   10.86  316.11
 2018 300  0.724  -2.32   33.73    2.55  358.27  317.71
 2018 301  0.724  -2.25   35.32    2.47  345.68  319.30
 2018 302  0.724  -2.18   36.92    2.39  333.09  320.90
 2018 303  0.724  -2.11   38.52    2.30  320.50  322.50
 2018 304  0.723  -2.03   40.13    2.22  307.92  324.10
 2018 305  0.723  -1.95   41.73    2.13  295.33  325.70
 2018 306  0.723  -1.88   43.33    2.04  282.74  327.31
 2018 307  0.723  -1.80   44.93    1.95  270.16  328.91
 2018 308  0.723  -1.72   46.53    1.85  257.57  330.51
 2018 309  0.723  -1.63   48.13    1.76  244.99  332.11
 2018 310  0.723  -1.55   49.74    1.66  232.40  333.71
 2018 311  0.723  -1.46   51.34    1.56  219.82  335.32
 2018 312  0.722  -1.38   52.95    1.46  207.23  336.92
 2018 313  0.722  -1.29   54.55    1.36  194.65  338.52
 2018 314  0.722  -1.20   56.16    1.26  182.07  340.13
 2018 315  0.722  -1.11   57.76    1.16  169.48  341.73
 2018 316  0.722  -1.02   59.37    1.06  156.90  343.34
 2018 317  0.722  -0.93   60.97    0.95  144.32  344.94
 2018 318  0.722  -0.84   62.58    0.85  131.74  346.55
 2018 319  0.721  -0.75   64.19    0.74  119.22  348.16
 2018 320  0.721  -0.65   65.80    0.64  106.64  349.76
 2018 321  0.721  -0.56   67.41    0.53   94.06  351.37
 2018 322  0.721  -0.46   69.02    0.42   81.48  352.98
 2018 323  0.721  -0.37   70.63    0.31   68.90  354.59
 2018 324  0.721  -0.27   72.24    0.21   56.32  356.20
 2018 325  0.721  -0.18   73.85    0.10   43.75  357.81
 2018 326  0.721  -0.08   75.46   -0.01   31.17  359.42
 2018 327  0.720   0.01   77.07   -0.12   18.59    1.03
 2018 328  0.720   0.11   78.68   -0.23    6.02    2.64
 2018 329  0.720   0.20   80.29   -0.33  353.44    4.25
 2018 330  0.720   0.30   81.91   -0.44  340.87    5.87
 2018 331  0.720   0.39   83.52   -0.55  328.29    7.48
 2018 332  0.720   0.49   85.14   -0.66  315.72    9.09
 2018 333  0.720   0.58   86.75   -0.76  303.14   10.71
 2018 334  0.720   0.68   88.37   -0.87  290.57   12.32
 2018 335  0.720   0.77   89.98   -0.97  278.00   13.94
 2018 336  0.720   0.86   91.60   -1.08  265.43   15.55
 2018 337  0.719   0.96   93.21   -1.18  252.85   17.17
 2018 338  0.719   1.05   94.83   -1.29  240.28   18.78
 2018 339  0.719   1.14   96.45   -1.39  227.71   20.40
 2018 340  0.719   1.23   98.07   -1.49  215.21   22.02
 2018 341  0.719   1.32   99.69   -1.59  202.64   23.64
 2018 342  0.719   1.41  101.30   -1.69  190.07   25.25
 2018 343  0.719   1.49  102.92   -1.78  177.50   26.87
 2018 344  0.719   1.58  104.54   -1.88  164.93   28.49
 2018 345  0.719   1.66  106.16   -1.97  152.36   30.11
 2018 346  0.719   1.75  107.78   -2.07  139.80   31.73
 2018 347  0.719   1.83  109.41   -2.16  127.23   33.35
 2018 348  0.719   1.91  111.03   -2.25  114.66   34.97
 2018 349  0.719   1.99  112.65   -2.33  102.10   36.60
 2018 350  0.719   2.06  114.27   -2.42   89.53   38.22
 2018 351  0.719   2.14  115.89   -2.50   76.97   39.84
 2018 352  0.719   2.21  117.52   -2.58   64.40   41.46
 2018 353  0.719   2.29  119.14   -2.66   51.84   43.09
 2018 354  0.719   2.36  120.76   -2.74   39.27   44.71
 2018 355  0.718   2.42  122.39   -2.82   26.71   46.33
 2018 356  0.718   2.49  124.01   -2.89   14.15   47.96
 2018 357  0.718   2.55  125.63   -2.96    1.58   49.58
 2018 358  0.718   2.62  127.26   -3.03  349.02   51.21
 2018 359  0.718   2.68  128.88   -3.09  336.46   52.83
 2018 360  0.718   2.74  130.51   -3.16  323.96   54.46
 2018 361  0.718   2.79  132.13   -3.22  311.40   56.08
 2018 362  0.718   2.84  133.76   -3.28  298.83   57.71
 2018 363  0.718   2.90  135.38   -3.33  286.27   59.34
 2018 364  0.718   2.95  137.01   -3.39  273.71   60.96
 2018 365  0.718   2.99  138.64   -3.44  261.15   62.59
