 YYYY DOY   AU     ELAT   ELON    HG_LAT  HG_LON  HGI_LON
 2019  57  1.525   0.71   72.47    1.15  106.61  356.55
 2019  58  1.527   0.72   72.99    1.10   92.94  357.07
 2019  59  1.528   0.74   73.51    1.05   79.27  357.58
 2019  60  1.529   0.75   74.02    1.00   65.60  358.10
 2019  61  1.531   0.77   74.54    0.95   51.93  358.61
 2019  62  1.532   0.78   75.06    0.90   38.25  359.13
 2019  63  1.533   0.80   75.57    0.85   24.58  359.64
 2019  64  1.534   0.81   76.09    0.80   10.90    0.15
 2019  65  1.536   0.83   76.60    0.75  357.23    0.66
 2019  66  1.537   0.84   77.11    0.70  343.55    1.18
 2019  67  1.538   0.86   77.63    0.65  329.87    1.69
 2019  68  1.540   0.87   78.14    0.60  316.19    2.19
 2019  69  1.541   0.89   78.65    0.55  302.51    2.70
 2019  70  1.542   0.90   79.16    0.50  288.83    3.21
 2019  71  1.543   0.92   79.67    0.45  275.15    3.72
 2019  72  1.545   0.93   80.17    0.40  261.47    4.22
 2019  73  1.546   0.94   80.68    0.35  247.79    4.73
 2019  74  1.547   0.96   81.19    0.30  234.10    5.23
 2019  75  1.548   0.97   81.69    0.25  220.48    5.73
 2019  76  1.550   0.99   82.20    0.20  206.80    6.23
 2019  77  1.551   1.00   82.70    0.15  193.11    6.74
 2019  78  1.552   1.01   83.20    0.10  179.42    7.24
 2019  79  1.553   1.03   83.71    0.06  165.74    7.74
 2019  80  1.555   1.04   84.21    0.01  152.05    8.23
 2019  81  1.556   1.05   84.71   -0.04  138.36    8.73
 2019  82  1.557   1.07   85.21   -0.09  124.67    9.23
 2019  83  1.558   1.08   85.71   -0.14  110.98    9.73
 2019  84  1.560   1.09   86.20   -0.19   97.29   10.22
 2019  85  1.561   1.11   86.70   -0.24   83.59   10.72
 2019  86  1.562   1.12   87.20   -0.29   69.90   11.21
 2019  87  1.563   1.13   87.69   -0.34   56.21   11.71
 2019  88  1.565   1.14   88.19   -0.38   42.51   12.20
 2019  89  1.566   1.16   88.68   -0.43   28.81   12.69
 2019  90  1.567   1.17   89.18   -0.48   15.12   13.18
 2019  91  1.568   1.18   89.67   -0.53    1.42   13.67
 2019  92  1.569   1.19   90.16   -0.58  347.72   14.16
 2019  93  1.571   1.21   90.65   -0.63  334.03   14.65
 2019  94  1.572   1.22   91.14   -0.67  320.33   15.14
 2019  95  1.573   1.23   91.63   -0.72  306.69   15.63
 2019  96  1.574   1.24   92.12   -0.77  292.99   16.11
 2019  97  1.575   1.25   92.61   -0.82  279.29   16.60
 2019  98  1.576   1.26   93.10   -0.86  265.58   17.08
 2019  99  1.578   1.28   93.59   -0.91  251.88   17.57
 2019 100  1.579   1.29   94.07   -0.96  238.18   18.05
 2019 101  1.580   1.30   94.56   -1.01  224.47   18.54
 2019 102  1.581   1.31   95.04   -1.05  210.77   19.02
 2019 103  1.582   1.32   95.53   -1.10  197.06   19.50
 2019 104  1.583   1.33   96.01   -1.15  183.36   19.98
 2019 105  1.585   1.34   96.49   -1.19  169.65   20.46
 2019 106  1.586   1.35   96.97   -1.24  155.94   20.94
 2019 107  1.587   1.36   97.46   -1.28  142.23   21.42
 2019 108  1.588   1.37   97.94   -1.33  128.53   21.90
 2019 109  1.589   1.38   98.42   -1.38  114.82   22.38
 2019 110  1.590   1.39   98.90   -1.42  101.11   22.86
 2019 111  1.591   1.40   99.38   -1.47   87.40   23.33
 2019 112  1.592   1.41   99.85   -1.51   73.68   23.81
 2019 113  1.593   1.42  100.33   -1.56   59.97   24.28
 2019 114  1.595   1.43  100.81   -1.60   46.26   24.76
 2019 115  1.596   1.44  101.28   -1.65   32.55   25.23
 2019 116  1.597   1.45  101.76   -1.69   18.89   25.71
 2019 117  1.598   1.46  102.23   -1.74    5.18   26.18
 2019 118  1.599   1.47  102.71   -1.78  351.46   26.65
 2019 119  1.600   1.48  103.18   -1.82  337.75   27.12
 2019 120  1.601   1.49  103.66   -1.87  324.03   27.60
 2019 121  1.602   1.50  104.13   -1.91  310.32   28.07
 2019 122  1.603   1.51  104.60   -1.96  296.60   28.54
 2019 123  1.604   1.52  105.07   -2.00  282.88   29.01
 2019 124  1.605   1.53  105.54   -2.04  269.16   29.47
 2019 125  1.606   1.53  106.01   -2.08  255.44   29.94
 2019 126  1.607   1.54  106.48   -2.13  241.72   30.41
 2019 127  1.608   1.55  106.95   -2.17  228.00   30.88
 2019 128  1.609   1.56  107.42   -2.21  214.28   31.34
 2019 129  1.610   1.57  107.89   -2.25  200.56   31.81
 2019 130  1.611   1.57  108.36   -2.30  186.84   32.28
 2019 131  1.612   1.58  108.82   -2.34  173.12   32.74
 2019 132  1.613   1.59  109.29   -2.38  159.39   33.21
 2019 133  1.614   1.60  109.75   -2.42  145.67   33.67
 2019 134  1.615   1.61  110.22   -2.46  131.95   34.13
 2019 135  1.616   1.61  110.68   -2.50  118.22   34.60
 2019 136  1.617   1.62  111.15   -2.54  104.56   35.06
 2019 137  1.618   1.63  111.61   -2.58   90.83   35.52
 2019 138  1.618   1.63  112.07   -2.63   77.11   35.98
 2019 139  1.619   1.64  112.54   -2.67   63.38   36.44
 2019 140  1.620   1.65  113.00   -2.71   49.65   36.90
 2019 141  1.621   1.65  113.46   -2.74   35.93   37.36
 2019 142  1.622   1.66  113.92   -2.78   22.20   37.82
 2019 143  1.623   1.67  114.38   -2.82    8.47   38.28
 2019 144  1.624   1.67  114.84   -2.86  354.74   38.74
 2019 145  1.625   1.68  115.30   -2.90  341.01   39.20
 2019 146  1.626   1.69  115.76   -2.94  327.28   39.66
 2019 147  1.626   1.69  116.22   -2.98  313.55   40.12
 2019 148  1.627   1.70  116.68   -3.02  299.82   40.57
 2019 149  1.628   1.70  117.13   -3.05  286.09   41.03
 2019 150  1.629   1.71  117.59   -3.09  272.36   41.48
 2019 151  1.630   1.72  118.05   -3.13  258.63   41.94
 2019 152  1.631   1.72  118.50   -3.17  244.90   42.40
 2019 153  1.631   1.73  118.96   -3.20  231.16   42.85
 2019 154  1.632   1.73  119.41   -3.24  217.43   43.30
 2019 155  1.633   1.74  119.87   -3.28  203.70   43.76
 2019 156  1.634   1.74  120.32   -3.31  190.02   44.21
 2019 157  1.634   1.75  120.78   -3.35  176.29   44.67
 2019 158  1.635   1.75  121.23   -3.38  162.56   45.12
 2019 159  1.636   1.76  121.69   -3.42  148.82   45.57
 2019 160  1.637   1.76  122.14   -3.46  135.08   46.02
 2019 161  1.637   1.76  122.59   -3.49  121.35   46.47
 2019 162  1.638   1.77  123.04   -3.52  107.61   46.93
 2019 163  1.639   1.77  123.49   -3.56   93.88   47.38
 2019 164  1.640   1.78  123.95   -3.59   80.14   47.83
 2019 165  1.640   1.78  124.40   -3.63   66.40   48.28
 2019 166  1.641   1.79  124.85   -3.66   52.66   48.73
 2019 167  1.642   1.79  125.30   -3.69   38.93   49.18
 2019 168  1.642   1.79  125.75   -3.73   25.19   49.63
 2019 169  1.643   1.80  126.20   -3.76   11.45   50.07
 2019 170  1.644   1.80  126.64   -3.79  357.71   50.52
 2019 171  1.644   1.80  127.09   -3.83  343.97   50.97
 2019 172  1.645   1.81  127.54   -3.86  330.23   51.42
 2019 173  1.646   1.81  127.99   -3.89  316.49   51.87
 2019 174  1.646   1.81  128.44   -3.92  302.75   52.31
 2019 175  1.647   1.81  128.88   -3.95  289.01   52.76
 2019 176  1.647   1.82  129.33   -3.98  275.33   53.21
 2019 177  1.648   1.82  129.78   -4.02  261.59   53.65
 2019 178  1.649   1.82  130.22   -4.05  247.85   54.10
 2019 179  1.649   1.83  130.67   -4.08  234.11   54.54
 2019 180  1.650   1.83  131.11   -4.11  220.37   54.99
 2019 181  1.650   1.83  131.56   -4.14  206.62   55.44
 2019 182  1.651   1.83  132.01   -4.17  192.88   55.88
 2019 183  1.651   1.83  132.45   -4.20  179.14   56.33
 2019 184  1.652   1.84  132.89   -4.22  165.39   56.77
 2019 185  1.652   1.84  133.34   -4.25  151.65   57.21
 2019 186  1.653   1.84  133.78   -4.28  137.91   57.66
 2019 187  1.653   1.84  134.23   -4.31  124.16   58.10
 2019 188  1.654   1.84  134.67   -4.34  110.42   58.54
 2019 189  1.654   1.84  135.11   -4.37   96.68   58.99
 2019 190  1.655   1.84  135.55   -4.39   82.93   59.43
 2019 191  1.655   1.85  136.00   -4.42   69.19   59.87
 2019 192  1.656   1.85  136.44   -4.45   55.44   60.32
 2019 193  1.656   1.85  136.88   -4.47   41.70   60.76
 2019 194  1.657   1.85  137.32   -4.50   27.95   61.20
 2019 195  1.657   1.85  137.77   -4.53   14.20   61.64
 2019 196  1.657   1.85  138.21   -4.55    0.52   62.08
 2019 197  1.658   1.85  138.65   -4.58  346.78   62.53
 2019 198  1.658   1.85  139.09   -4.60  333.03   62.97
 2019 199  1.659   1.85  139.53   -4.63  319.28   63.41
 2019 200  1.659   1.85  139.97   -4.65  305.54   63.85
 2019 201  1.659   1.85  140.41   -4.68  291.79   64.29
 2019 202  1.660   1.85  140.85   -4.70  278.04   64.73
 2019 203  1.660   1.85  141.29   -4.72  264.30   65.17
 2019 204  1.660   1.85  141.73   -4.75  250.55   65.61
 2019 205  1.661   1.85  142.17   -4.77  236.80   66.05
 2019 206  1.661   1.85  142.61   -4.79  223.05   66.49
 2019 207  1.661   1.85  143.05   -4.82  209.31   66.93
 2019 208  1.662   1.85  143.49   -4.84  195.56   67.37
 2019 209  1.662   1.85  143.93   -4.86  181.81   67.81
 2019 210  1.662   1.84  144.36   -4.88  168.06   68.25
 2019 211  1.663   1.84  144.80   -4.90  154.31   68.69
 2019 212  1.663   1.84  145.24   -4.92  140.57   69.13
 2019 213  1.663   1.84  145.68   -4.95  126.82   69.57
 2019 214  1.663   1.84  146.12   -4.97  113.07   70.01
 2019 215  1.663   1.84  146.56   -4.99   99.32   70.45
 2019 216  1.664   1.84  146.99   -5.01   85.63   70.88
 2019 217  1.664   1.83  147.43   -5.03   71.89   71.32
 2019 218  1.664   1.83  147.87   -5.04   58.14   71.76
 2019 219  1.664   1.83  148.31   -5.06   44.39   72.20
 2019 220  1.664   1.83  148.74   -5.08   30.64   72.64
 2019 221  1.665   1.83  149.18   -5.10   16.89   73.08
 2019 222  1.665   1.82  149.62   -5.12    3.14   73.52
 2019 223  1.665   1.82  150.06   -5.14  349.39   73.95
 2019 224  1.665   1.82  150.49   -5.15  335.64   74.39
 2019 225  1.665   1.82  150.93   -5.17  321.89   74.83
 2019 226  1.665   1.81  151.37   -5.19  308.14   75.27
 2019 227  1.665   1.81  151.80   -5.21  294.39   75.71
 2019 228  1.666   1.81  152.24   -5.22  280.65   76.15
 2019 229  1.666   1.80  152.68   -5.24  266.90   76.58
 2019 230  1.666   1.80  153.11   -5.25  253.15   77.02
 2019 231  1.666   1.80  153.55   -5.27  239.40   77.46
 2019 232  1.666   1.79  153.99   -5.28  225.65   77.90
 2019 233  1.666   1.79  154.42   -5.30  211.90   78.34
 2019 234  1.666   1.79  154.86   -5.31  198.15   78.77
 2019 235  1.666   1.78  155.30   -5.33  184.40   79.21
 2019 236  1.666   1.78  155.73   -5.34  170.71   79.65
 2019 237  1.666   1.78  156.17   -5.35  156.96   80.09
 2019 238  1.666   1.77  156.61   -5.37  143.21   80.53
 2019 239  1.666   1.77  157.04   -5.38  129.46   80.96
 2019 240  1.666   1.76  157.48   -5.39  115.71   81.40
 2019 241  1.666   1.76  157.92   -5.41  101.96   81.84
 2019 242  1.666   1.76  158.35   -5.42   88.22   82.28
 2019 243  1.666   1.75  158.79   -5.43   74.47   82.72
 2019 244  1.666   1.75  159.23   -5.44   60.72   83.15
 2019 245  1.666   1.74  159.66   -5.45   46.97   83.59
 2019 246  1.666   1.74  160.10   -5.46   33.22   84.03
 2019 247  1.666   1.73  160.54   -5.47   19.47   84.47
 2019 248  1.666   1.73  160.97   -5.48    5.72   84.91
 2019 249  1.665   1.72  161.41   -5.49  351.97   85.35
 2019 250  1.665   1.72  161.85   -5.50  338.22   85.78
 2019 251  1.665   1.71  162.28   -5.51  324.47   86.22
 2019 252  1.665   1.71  162.72   -5.52  310.72   86.66
 2019 253  1.665   1.70  163.16   -5.53  296.98   87.10
 2019 254  1.665   1.70  163.59   -5.54  283.23   87.54
 2019 255  1.665   1.69  164.03   -5.54  269.48   87.98
 2019 256  1.664   1.68  164.47   -5.55  255.73   88.42
 2019 257  1.664   1.68  164.91   -5.56  242.04   88.86
 2019 258  1.664   1.67  165.34   -5.57  228.30   89.30
 2019 259  1.664   1.67  165.78   -5.57  214.55   89.74
 2019 260  1.664   1.66  166.22   -5.58  200.80   90.18
 2019 261  1.663   1.65  166.66   -5.58  187.05   90.62
 2019 262  1.663   1.65  167.10   -5.59  173.31   91.06
 2019 263  1.663   1.64  167.53   -5.60  159.56   91.50
 2019 264  1.663   1.63  167.97   -5.60  145.81   91.94
 2019 265  1.662   1.63  168.41   -5.61  132.06   92.38
 2019 266  1.662   1.62  168.85   -5.61  118.32   92.82
 2019 267  1.662   1.61  169.29   -5.61  104.57   93.26
 2019 268  1.661   1.61  169.73   -5.62   90.82   93.70
 2019 269  1.661   1.60  170.16   -5.62   77.08   94.14
 2019 270  1.661   1.59  170.60   -5.62   63.33   94.58
 2019 271  1.661   1.59  171.04   -5.63   49.58   95.02
 2019 272  1.660   1.58  171.48   -5.63   35.84   95.46
 2019 273  1.660   1.57  171.92   -5.63   22.09   95.90
 2019 274  1.659   1.56  172.36   -5.63    8.35   96.35
 2019 275  1.659   1.56  172.80   -5.63  354.60   96.79
 2019 276  1.659   1.55  173.24   -5.63  340.86   97.23
 2019 277  1.658   1.54  173.68   -5.63  327.17   97.67
 2019 278  1.658   1.53  174.12   -5.63  313.43   98.12
 2019 279  1.658   1.52  174.56   -5.63  299.68   98.56
 2019 280  1.657   1.52  175.01   -5.63  285.94   99.00
 2019 281  1.657   1.51  175.45   -5.63  272.20   99.45
 2019 282  1.656   1.50  175.89   -5.63  258.45   99.89
 2019 283  1.656   1.49  176.33   -5.63  244.71  100.33
 2019 284  1.655   1.48  176.77   -5.63  230.96  100.78
 2019 285  1.655   1.47  177.21   -5.63  217.22  101.22
 2019 286  1.655   1.46  177.66   -5.63  203.48  101.67
 2019 287  1.654   1.46  178.10   -5.62  189.74  102.11
 2019 288  1.654   1.45  178.54   -5.62  175.99  102.56
 2019 289  1.653   1.44  178.99   -5.62  162.25  103.00
 2019 290  1.653   1.43  179.43   -5.61  148.51  103.45
 2019 291  1.652   1.42  179.87   -5.61  134.77  103.89
 2019 292  1.652   1.41  180.32   -5.60  121.03  104.34
 2019 293  1.651   1.40  180.76   -5.60  107.29  104.79
 2019 294  1.650   1.39  181.21   -5.59   93.54  105.23
 2019 295  1.650   1.38  181.65   -5.59   79.80  105.68
 2019 296  1.649   1.37  182.10   -5.58   66.06  106.13
 2019 297  1.649   1.36  182.54   -5.58   52.39  106.57
 2019 298  1.648   1.35  182.99   -5.57   38.65  107.02
 2019 299  1.648   1.34  183.44   -5.56   24.91  107.47
 2019 300  1.647   1.33  183.88   -5.56   11.17  107.92
 2019 301  1.646   1.32  184.33   -5.55  357.43  108.37
 2019 302  1.646   1.31  184.78   -5.54  343.69  108.82
 2019 303  1.645   1.30  185.22   -5.53  329.95  109.27
 2019 304  1.644   1.29  185.67   -5.52  316.22  109.72
 2019 305  1.644   1.28  186.12   -5.52  302.48  110.17
 2019 306  1.643   1.27  186.57   -5.51  288.74  110.62
 2019 307  1.643   1.26  187.02   -5.50  275.01  111.07
 2019 308  1.642   1.25  187.47   -5.49  261.27  111.52
 2019 309  1.641   1.24  187.92   -5.48  247.53  111.97
 2019 310  1.641   1.23  188.37   -5.47  233.80  112.42
 2019 311  1.640   1.22  188.82   -5.45  220.06  112.88
 2019 312  1.639   1.21  189.27   -5.44  206.33  113.33
 2019 313  1.638   1.20  189.72   -5.43  192.59  113.78
 2019 314  1.638   1.19  190.17   -5.42  178.86  114.23
 2019 315  1.637   1.17  190.62   -5.41  165.13  114.69
 2019 316  1.636   1.16  191.08   -5.39  151.39  115.14
 2019 317  1.635   1.15  191.53   -5.38  137.72  115.60
 2019 318  1.635   1.14  191.98   -5.37  123.99  116.05
 2019 319  1.634   1.13  192.43   -5.35  110.26  116.51
 2019 320  1.633   1.12  192.89   -5.34   96.53  116.96
 2019 321  1.632   1.10  193.34   -5.33   82.80  117.42
 2019 322  1.632   1.09  193.80   -5.31   69.06  117.88
 2019 323  1.631   1.08  194.25   -5.30   55.33  118.33
 2019 324  1.630   1.07  194.71   -5.28   41.60  118.79
 2019 325  1.629   1.06  195.17   -5.26   27.87  119.25
 2019 326  1.628   1.05  195.62   -5.25   14.15  119.71
 2019 327  1.628   1.03  196.08   -5.23    0.42  120.17
 2019 328  1.627   1.02  196.54   -5.21  346.69  120.63
 2019 329  1.626   1.01  197.00   -5.20  332.96  121.09
 2019 330  1.625   1.00  197.45   -5.18  319.23  121.55
 2019 331  1.624   0.98  197.91   -5.16  305.51  122.01
 2019 332  1.623   0.97  198.37   -5.14  291.78  122.47
 2019 333  1.622   0.96  198.83   -5.12  278.05  122.93
 2019 334  1.621   0.95  199.29   -5.11  264.33  123.39
 2019 335  1.621   0.93  199.75   -5.09  250.60  123.85
 2019 336  1.620   0.92  200.22   -5.07  236.88  124.32
 2019 337  1.619   0.91  200.68   -5.05  223.22  124.78
 2019 338  1.618   0.89  201.14   -5.03  209.49  125.24
 2019 339  1.617   0.88  201.60   -5.01  195.77  125.71
 2019 340  1.616   0.87  202.07   -4.98  182.05  126.17
 2019 341  1.615   0.85  202.53   -4.96  168.33  126.64
 2019 342  1.614   0.84  203.00   -4.94  154.61  127.11
 2019 343  1.613   0.83  203.46   -4.92  140.88  127.57
 2019 344  1.612   0.81  203.93   -4.90  127.16  128.04
 2019 345  1.611   0.80  204.39   -4.87  113.44  128.51
 2019 346  1.610   0.79  204.86   -4.85   99.72  128.97
 2019 347  1.609   0.77  205.33   -4.83   86.01  129.44
 2019 348  1.608   0.76  205.80   -4.80   72.29  129.91
 2019 349  1.607   0.75  206.26   -4.78   58.57  130.38
 2019 350  1.606   0.73  206.73   -4.75   44.85  130.85
 2019 351  1.605   0.72  207.20   -4.73   31.14  131.32
 2019 352  1.604   0.70  207.67   -4.70   17.42  131.79
 2019 353  1.603   0.69  208.14   -4.68    3.70  132.27
 2019 354  1.602   0.68  208.62   -4.65  349.99  132.74
 2019 355  1.601   0.66  209.09   -4.63  336.27  133.21
 2019 356  1.600   0.65  209.56   -4.60  322.56  133.69
 2019 357  1.599   0.63  210.03   -4.57  308.91  134.16
 2019 358  1.598   0.62  210.51   -4.54  295.20  134.63
 2019 359  1.597   0.60  210.98   -4.52  281.49  135.11
 2019 360  1.596   0.59  211.46   -4.49  267.77  135.59
 2019 361  1.595   0.57  211.93   -4.46  254.06  136.06
 2019 362  1.594   0.56  212.41   -4.43  240.35  136.54
 2019 363  1.593   0.54  212.89   -4.40  226.64  137.02
 2019 364  1.592   0.53  213.36   -4.37  212.93  137.50
 2019 365  1.590   0.52  213.84   -4.34  199.22  137.97
